Doc_ID,DSI_Title,Text
41,EG_Doc4_Off_Stars_With_Grief.docx,"Off to the Stars, With Grief, Dread and Regret

0:30

2:57

The possibility that such a “you” might be out there, in a position to grant clemency, is one of the movie’s tantalizing puzzles. Some kind of message seems to be coming across the emptiness of space and along the kinks in the fabric of time, offering a twinkle of hope amid humanity’s rapidly darkening prospects. For most of “Interstellar,” the working hypothesis is that a benevolent alien race, dwelling somewhere on the far side of a wormhole near one of the moons of Saturn, is sending data across the universe, encrypted advice that just may save us if we can decode it fast enough.



What our planet and species need saving from is a slow-motion environmental catastrophe. Rather than explain how this bleak future arrived through the usual montages of mayhem, Mr. Nolan (who wrote the screenplay with his brother Jonathan) drops us quietly into what looks like a fairly ordinary reality. We are in a rural stretch of North America, a land of battered pickup trucks, dusty bluejeans and wind-burned farmers scanning the horizon for signs of a storm. Talking-head testimony from old-timers chronicles what sounds like the Dust Bowl of the 1930s, until we spot a laptop on the table being set for family dinner.

The head of the family in question is Cooper (Matthew McConaughey), a widower who lives with his two children and his father-in-law (John Lithgow). Once a NASA pilot, Cooper now grows corn, the only thing that will grow after a blight has wiped out most of the planet’s other crops. The human population has shrunk to a desperate remnant, but the survivors cling to the habits and rituals of normal life. For now, there is plenty of candy and soda and beer, there are parent-teacher conferences after school; and Cooper’s farmhouse is full of books and toys. But the blight is spreading, the dust storms are growing worse, and the sense of an ending is palpable.

 

Cooper is devoted to his children, in particular his daughter, Murph, played as a young girl by the preternaturally alert and skeptical Mackenzie Foy and as an adult by Jessica Chastain. When her father is recruited for a secret NASA mission to search for a habitable new planet, Murph is devastated by his departure. Her subsequent scientific career is both a tribute to his memory and a way of getting even.

 “Interstellar” is built around twinned father-daughter stories. Among Cooper’s colleagues on board the spaceship is Dr. Brand, whose father, also called Dr. Brand, has developed the theories behind their quest. He and Murph remain on the ground, crunching the numbers and growing older in the usual earthly way, while Cooper and the younger Brand, thanks to relativity, stay pretty much the same age. 

“Interstellar” may take its place in the pantheon of space movies because it answers an acute earthly need, a desire not only for adventure and novelty but also, in the end, for comfort."
42,GS_DOC4_Aquaman_Complete_Bellyflop.docx,"Jason Momoa is back as Aquaman himself, though there’s still no depiction of the presumably big moment in his life when he got those humungous tattoos. His parents got it together in 1985, when his Earthling dad Tom Curry (Temuera Morrison), while tending to his lighthouse in Massachusetts, discovered the beautiful Queen Atlanna (Nicole Kidman) unconscious on the beach, on the run from an arranged marriage in the undersea world of Atlantis. Atlanna can breathe air and does not have to be kept in the bath, and she and Tom fall in love and have a baby, named Arthur after the British mythic king and for some residual lady-of-the-lake vibes. But then the terrifying Atlantis stormtroopers show up to grab Atlanna back, with those water-filled helmets which for some reason Atlanna herself doesn’t need. Kidman is rather well cast as Atlanna, and her willowy grace and unearthly beauty make her a plausible Atlantic monarch, although her character sadly absents herself for most of the action. Tom is now a single dad.



The one really good moment in the film comes in Aquaman’s lonely teen years, when he is bullied by a couple of older kids while on a school trip to the aquarium and an enraged shark smashes up against the glass, in an attempt to protect him. But then he becomes the amiably self-satisfied gym bunny and happy-hour enthusiast that we all know, pretty much free from the agonised self-questioning that is a part of every single other superhero’s psychological makeup. Aquaman doesn’t do emotional vulnerability.



The crisis of his adult life arrives when Aquaman’s half-brother King Orm (Patrick Wilson), the entirely ridiculous and sometimes gold-clad potentate below the sea, wishes to unite the various kings under his own unscrupulous rule and lead a pre-emptive attack on all those air-breathers walking around above sea level, poisoning both land and sea. Aquaman is the only person who can stop this; his own mixed ancestry will bring a spiritually amphibious peace between humans and water-dwellers. The ghastly Orm has also hired gangster/mercenary David Kane, soon to be Black Manta (Yahya Abdul-Mateen II), with a bag of what look like rusty doubloons – are those legal tender in the US? – to kill Aquaman, against whom Black Manta in any case holds a grudge for killing his pirate father in a way that was admittedly a bit ruthless. Black Manta has a point about this.

The extraordinary thing about this film is that Willem Dafoe is in it, proving yet again what everyone says: Dafoe’s sheer actorly integrity can ride out whatever silliness he finds himself in. When you see him under the sea, riding some sea creature like a horse, and with a completely straight face, you don’t laugh at him. Dolph Lundgren plays King Nereus, and carries it off reasonably well, although like every other marine character, there is the issue of hair distractingly waving and rippling in the water like seaweed.

But Wilson is just, frankly, dull."
43,MSS_Doc7_The-Latest-Entry.docx,"The latest entry in the ""let's kick some asteroid butt"" stakes is a doomsday countdown spectacle from producer Jerry Bruckheimer and ""Bad Boy"" Bay that extends their commitment to extreme tosh. With no messing about, this opens on the demolition of downtown Manhattan plus the imperilment of a nice little dog, all within a few minutes. Yikes! It's a meteor shower, heralding ""the worst parts of the Bible"" to come, and the first of a thousand-and-one big bangs: whenever there's a lull in proceedings, there's a wake-up call such as the splattering of Shanghai or - a highlight - the annihilation of Paris.

At the obligatory scientific-military crisis conflab with NASA's director (Thornton) we get a refresher course in extermination events. This particular cosmic uh-oh, Asteroid Dottie, is the size of Texas and will hit planet Earth in 18 days, leaving not even a bacterium alive. Our only hope is for a rock rendezvous mission to drill a hole deep into the sucker and nuke it at the core. Hence the urgent need to locate ""the world's best deep-core driller"". Cue Bruce Willis as Harry Stamper, a rowdy, globe-trotting maverick inspired by famed oil well firefighter Red Adair. Harry graciously agrees to save the world - like ya do - but only if he can take his own team with him.

In addition to the two credited with the screenplay, Jonathan Hensleigh (The Rock, Con Air), and J.J. Abrams (Forever Young), a veritable mob of ""serious"" screenwriters - including Robert Towne, Paul Attanasio and Scott Rosenberg - was deployed to provide action ideas, key dramatic sequences, wisecracks for the boys. Collectively they should be cringing, because much of this opus has the basic content and tone of a Coca-Cola ad: extras clustered for intermittent, picturesque group poses at the Taj Mahal, a Midwestern farmstead or a Balkans village, eyeing the skies and sharing the moment. There are also abundant gag-making shots of stoic principals framed by the Stars And Stripes, hammering home the inadequacies of the Russians with their delapidated spaceware, or anyone else on earth, to undertake the task at hand.

Had Armageddon foregone the comedy and corn, the film would have been an hour long instead of the two-and-a-half in which some potentially thrilling momentum is lost. But Bruckheimer's genius for posturing, vulgarity and cheap sentiment fun rivals Cecil B. DeMille's (hey, he even uses Charlton Heston as narrator!) To its credit, more happens in the first five minutes of Armageddon than in the whole of Deep Impact, and if you get off on global catastrophe you'll enjoy this more.

It's a million laughs (many of them unintentional), and it even has a mildly revolutionary ending. In a dismal summer for popcorn movies, this epic may be the silliest but still looks like the best shot."
44,EG_Doc7_The_Martian.docx,"In ‘The Martian,’ Marooned but Not Alone

A space western and a blissed-out cosmic high, “The Martian” stars Matt Damon as an American astronaut who, like a latter-day Robinson Crusoe, learns to survive on his own island of despair. At once epic and intimate, it involves a dual journey into outer and inner space, a trip that takes you into that immensity called the universe and deep into the equally vast landscape of a single consciousness. For this accidental castaway, space is the place where he’s physically marooned, but also where his mind is set free — a dynamic that of course invokes moviegoing itself.

Based on the novel “The Martian” by Andy Weir that Drew Goddard has turned into a fast-moving, streamlined script, the movie focuses on Mark Watney (Mr. Damon), who, during a windstorm on Mars, is accidentally left behind by his team. 

After some self-surgery to deal with the rod spearing his gut, along with some anxious stock-taking — he has plenty of tunes but not enough air, water and food to survive for long — Watney gets down to the business of living, including farming. “I’m not going to die here,” he helpfully mutters, helpfully because he talks out loud a lot whether just murmuring to himself or recording a video entry in his growing space log. The log keeps the words flowing in what could have been a fairly quiet movie, creating an animated lively babble that approaches the chummy feel of a video face chat. Watney makes for affably pleasant if worrisome company, and if there isn’t much mystery to him it’s because the purity of his struggle doesn’t leave him, at least, time for deep dives into questions of existence.



Gradually, the two stories become one as Watney and everyone else gets to work. At NASA, various brainiacs take hammers and tongs to physics at both the Johnson Space Center and the Jet Propulsion Laboratory, where super nerds take on the logistics of a rescue mission. The movie gently thumps several issues: It’s unambiguously on the side of science and rationalism with glints of manifest destiny, American can-do-ism and a little flag-waving folded in. 



“The Martian” has sweep but not the vanity that creeps into many large productions, turning them into bloated vehicles for directorial self-aggrandizement. Mr. Damon’s Everyman quality (he’s our Jimmy Stewart) helps scale the story down, but what makes this epic personal is Mr. Scott’s filmmaking, in which every soaring aerial shot of the red planet is answered by the intimate landscape of a face. There’s a touch of Cecil B. DeMille in his cinematic DNA (for better and occasionally for worse), though, like many who saw “2001: A Space Odyssey” during their esthetically formative years, there’s even more Stanley Kubrick. But Mr. Scott is very much his own artist, one whose reputation as a visual stylist has at times obscured that his great, persistent theme is what it means to be human."
45,MSS_Doc5_When-Dune-The.docx,"When Dune the adaptation of Frank Herbert's seminal 1965 novel of the same name, was released in December of 1984, it was met with near-unanimous derision. Roger Ebert hated it, hated it. ""It took Dune about nine minutes to completely strip me of my anticipation,"" he said. ""This movie is a real mess, an incomprehensible, ugly, unstructured, pointless excursion into the murkier realms of one of the most confusing screenplays of all time."" Janet Maslin opened her New York Times review by stating, ""Several of the characters in Dune are psychic, which puts them in the unique position of being able to understand what goes on in the movie."" Zing!

Herbert's book offered a meticulously detailed saga of a dark future where royal houses war for control of the desert planet Arrakis and its precious resource, the spice melange. Fitting all of that tale into movie length proved comically impossible for Jodorowsky. Lynch’s film palpably suffers from numerous cuts and recuts to the final edit, which clocks in at two hours and 17 minutes. So instead of showing not telling the story, the movie relies on a flurry of voiceover and breathy exposition. Like this:

After all that, it probably doesn't sound like there's anything worthwhile in Lynch's film. That's far from the truth. It’s certainly a different kind of sci fi than Star Wars, which was created to comfort and entertain. Dune wanted to challenge, and though its stumbling attempts to pontificate on religion and ecology may have been its downfall, those attempts also produced some of the film's most resonant moments.

If the movie's goal was to create, like the book, a world that felt utterly alien, then Lynch and his surreal style were the right choice. With its bizarre dream sequences, rife with images of unborn fetuses and shimmering energies, and unsettling scenery like the industrial hell of the Harkonnen homeworld, the film’s actually closer to Kubrick (2001: A Space Odyssey) than Lucas. It seeks to put the viewer somewhere unfamiliar while hinting at a greater, hidden story.

The special effects were not particularly impressive from a technical standpoint, something critics eagerly pointed out. But the miniature sets, created mostly by Emilio Ruiz del Río, achieve a staggering sense of scale. Watch the scene where the Atreides fleet departs for Arrakis. Dozens of already massive ships file into what looks like an ornate keyhole, instantly dwarfing them in the viewer’s eye and creating a sense of ponderous motion fit for a massive interstellar space craft. The novel’s iconic sandworms feel similarly gargantuan onscreen as they rumble out of the barren desert.

Before his death in 1986, Herbert said that he was largely pleased with Lynch’s film's representation of his universe. You can understand why. While it's hardly a cohesive experience, individual scenes are brought to life with striking power. Watching Dune today holds the same joy as flipping through an illustrated version of the novel. Considering the density and imagination of Herbert's world, that should count as something of an achievement."
46,CVN_Doc5_Dunkirk_Film_Review.docx,"Dunkirk is an impressionist masterpiece. Somber, grim and as resolute in its creative confidence as the British are in this ultimate historical narrative of having one's back to the wall, this is the film that Christopher Nolan earned the right to make thanks to his abundant contributions to Warner Bros. with his Dark Knight trilogy.

It's about resolve, determination and survival on the ground, on the water and in the air.

Using a risky, even radical narrative structure that splits the storytelling into three intercut chronologies of different duration, Dunkirk dramatizes the calamitous climax of the attempt by the British Expeditionary Force to help French, Belgian and Canadian forces stem the Germans' stunningly swift sweep through France in the spring of 1940. 



The first scene has several English soldiers being shot at as they run through city streets, and all are cut down except one. Tommy (Fionn Whitehead) makes it to the beach, where he finds countless thousands of other soldiers already lined up waiting for transport; the arbitrariness of who lives and dies is established at once.

The ace flier is played by Tom Hardy, whose face is once again largely hidden behind a mask (as in Nolan's The Dark Knight Rises as well as in the more recent Mad Max: Fury Road). 

The third major narrative thread involves the brave effort of a middle-aged civilian sailor, Dawson (Mark Rylance), and his teenaged-son Peter (Tom Glynn-Carney) to sail their small private yacht across the Channel to bring home whomever they can. 

Yet all these actions are combined as if they are happening simultaneously, a strategy that ultimately works to emphasize that what we are seeing is a highly selective representation of the whole, both in number of participants and time span.

Dunkirk also vividly contrasts the hugely different ways in which the soldiers experienced the same event. The hundreds of thousands of soldiers are at once all in this vast struggle together and quite on their own to respond as each moment demands.

All of Nolan's films are intensely visual, but it's fair to say that Dunkirk is especially so, given the sparseness, and strict functionality, of the dialogue. Hardy probably has a half-dozen lines in the whole picture and, given his mask, does most of his acting with his eyes, something at which he's become very good indeed. 

There's never a sense of Nolan — unlike, say Spielberg — manipulating the drama in order to play the viewer's heartstrings. Nor is there anything resembling a John Williams score to stir the emotional pot.

In what has to be one of the most adventurous of his countless soundtracks, Hans Zimmer enormously strengthens the film with a work that equally incorporates both sound and music to extraordinary effect. 

So the climax of the film, as beautiful as it is thanks to the visually stunning presentation of Hardy's character's fate, is more like the beginning of the real war.

In Dunkirk, Nolan has gotten everything just right."
47,CVN_Doc6_Black_Hawk_Down.docx,"1998's Saving Private Ryan introduced a new era of war movies. Replacing them are stories steeped in the gritty reality of combat - violent, bloody, horrific, and chaotic. For those who are not easily sickened by such visceral, cinematic assaults, films like Black Hawk Down can deliver a powerful, indelible impact.



Bowden, a staff reporter for the Philadelphia Inquirer, first detailed the disastrous 1993 raid into Mogadishu in a serialized, 29-part story that appeared in the paper during November and December of 1997. The final product attracted the interest of two marquee Hollywood names - uber-producer Jerry Bruckheimer and producer/director Ridley Scott, who was in search of something to follow-up Hannibal and Gladiator.



Some have argued that not enough background is given, but I would counter that the introductory crawl is sufficient to set the stage. Black Hawk Down is not an attempt to analyze what happened in Somalia - its concern is dramatizing 24 hours of hell that killed 18 United States servicemen and injured 70 others while racking up a Somalian body count that numbered in the hundreds.



The story begins on October 2, 1993. Characters are introduced - Major General William Garrison (Sam Shepard), who is in command of the U.S. military presence in the region; Staff Sergeant Matt Eversmann (Josh Hartnett), recently promoted to commanding a team; Company Clerk John Grimes (Ewan McGregor), who is about to exchange paperwork for a gun; Lt. Colonel Danny McKnight (Tom Sizemore), in charge of a segment of the ground troops; and Master Sergeant Paul Howe (William Fichtner), who will challenge orders if he thinks they are ill-advised. 



The objective is to capture several key advisors to Mohamed Farrah Aidid, the warlord who controls Mogadishu. But the troops, both on the ground and in the air, encounter stiffer resistance than expected, and this results in the downing of two black hawk helicopters. The ground troops then become divided as the raid turns into a rescue mission, and, in part because of poor planning and in part because of bad luck, the fire fight turns into a debacle.



Scott's movie is fast-paced and riveting. Cinematographer Slavomir Idziak (best known as a frequent collaborator of the late, great Polish filmmaker Krzysztof Kieslowski) makes frequent, effective use of filters to dampen hues and enhance the ""grittiness"" of Black Hawk Down's appearance. Hans Zimmer's music is generally effective, although there are times when it calls attention to itself a little too much.



But the real stars of Black Hawk Down are character actors Tom Sizemore and William Fichtner, both of whom create vivid personalities with limited screen time. 



For Jerry Bruckheimer, who is most easily recognized for his involvement in big-budget, high-testosterone, low-intelligence projects, this is an opportunity to upgrade his image. (For the first time, pundits are mentioning ""Bruckheimer"" and ""Oscar"" in the same sentence.) And, at the moment, Ridley Scott is riding the highest wave of his career. On the whole, Black Hawk Down is one hell of a ride."
48,CVN_Doc2_Film_Review_Panoramic.docx,"When soldiers are killed in ''Saving Private Ryan,'' their comrades carefully preserve any messages they left behind. Steven Spielberg's soberly magnificent new war film, the second such pinnacle in a career of magical versatility, has been made in the same spirit of urgent communication. It is the ultimate devastating letter home.



Since the end of World War II and the virtual death of the western, the combat film has disintegrated into a showcase for swagger, cynicism, obscenely overblown violence and hollow, self-serving victories. This film simply looks at war as if war had not been looked at before.



Though the experience it recounts is grueling, the viscerally enthralling ''Saving Private Ryan'' is anything but. Like the soldiers, viewers are made furiously alive to each new crisis and never free to rest.



The film's immense dignity is its signal characteristic, and some of it is achieved though deliberate elision. We don't know anything about these men as they prepare to land at Omaha Beach on D-Day, which might make them featureless in the hands of a less intuitive filmmaker. 



The battle scenes avoid conventional suspense and sensationalism; they disturb not by being manipulative but by being hellishly frank.



So somehow we are everywhere: aboard landing craft in the throes of anticipatory jitters; underwater where bullets kill near-silently and men drown under the weight of heavy equipment; on the shore with the man who flies upward in an explosion and then comes down minus a leg; moving inland with the Red Cross and the priest and the sharpshooter; reaching a target with the savagely vengeful troops who firebomb a German bunker and let the men burn. Most of all, we are with Capt. John Miller (Tom Hanks) in heights of furious courage and then, suddenly, in an epiphany of shellshocked confusion. 



Next we are drawn into the incongruously small-scale drama of the Ryan family, with three sons killed and only one remaining, lost somewhere in Normandy. Miller and his unit, played with seamless ensemble spirit by actors whose pre-production boot-camp experience really shows here, are sent to find what the captain calls ''a needle in a stack of needles'' and bring him home alive.



On the way, they establish strong individual identities and raise the film's underlying questions about the meaning of sacrifice.



The soldiers' decisions are never made easily, and sometimes they are fatally wrong. 



The film divides gracefully into a string of well-defined sequences that lead inexorably to Ryan. But the film still manages to create considerable suspense about when and how he will appear. 



Among the many epiphanies in ''Saving Private Ryan'' are some especially unforgettable ones: the anguished ordeal of Mr. Davies's map maker and translator in a staircase in the midst of battle; the tranquil pause in a bombed-out French village, to the strains of Edith Piaf; the brisk way the soldiers sift through a pile of dog tags, momentarily forgetting that each one signifies a death. Only the finest war movie of our time."
49,GS_DOC7_Fantastic_Four_Spoilreview.docx,"1. When it was first announced that gifted young actor Miles Teller would be playing Reed Richards (a.k.a. Mr. Fantastic), I assumed he’d be “aging up” for the role. After all, since the launch of Marvel’s “first family” in 1961, Richards—whose primary physical signifiers included gray temples and pipe-smoking—had been among the most prominent patres familias in comic-dom. But in fact the reverse is the case. Teller, 28, plays Richards as an 18-year-old: a self-taught, world-class genius who cracks the secret of inter-dimensional travel for his high-school science fair. If this sounds like a peculiar knockoff of the 2007 animated comedy Meet the Robinsons, well, that’s exactly how it plays—though with considerably less charm.

2. I should note here that we in fact first meet Reed and his friend Ben Grimm (a.k.a. the Thing) as fifth-graders, growing up in working-class Oyster Bay on Long Island. Reed has already created a working prototype of an inter-dimensional teleporter from spare parts in his garage. Ben, meanwhile, is being bullied by a thuggish older brother who shouts, “it’s clobberin’ time” while beating him up. The addition of this sad backstory to the Thing’s trademark catchphrase (which, yes, we’ll hear at the end of the movie) is not an improvement.

3. But back to the science fair. Reed and Ben (Jamie Bell) show off their teleporter by sending a toy airplane into the beyond and back, but they are disqualified when their experiment also sends out an energy pulse that shatters the backboard of the school gymnasium. Luckily, who should show up at the fair but an avuncular scientist, Dr. Franklin Storm (Reg E. Cathey) and his adopted daughter, Sue (Kate Mara). They, too, have been experimenting with inter-dimensional travel, but they have never been able to bring back the objects they have sent out. (Why they are trolling high-school science fairs in search of talent to help them achieve this breakthrough is a question better left unasked.) Dr. Storm immediately offers Reed a full scholarship to the “Baxter Foundation” in Manhattan, which the latter gleefully accepts. Picture Peter Parker getting a job at Oscorp and you won’t be far off.

4. Reed is put to work building a teleporter large enough to transport a capsule containing human subjects. Sue is working on the project, too. The two have a meet-cute in the company library, in which she reveals that she studies “pattern recognition” and he reveals that he’s a fan of 20,000 Leagues Under the Sea (a book that he is somehow unaware is a famous classic—what a nerd!). Depressingly, both of these revelations will have narrative significance later on.

5. Seeking additional talent, Dr. Storm re-establishes contact with a former pupil, Victor Von Doom (Toby Kebbell), here presented as a surly, grungy cyber-hipster who reluctantly joins the team. He clearly has a thing for Sue, and he’s unhappy that she’s getting along so well with Reed."
50,MSS_Doc6_Having-Become-The.docx,"Having become the first woman to win the Oscar for best director with The Hurt Locker in 2010, Kathryn Bigelow became the focus of controversy when 2012’s Zero Dark Thirty was accused of somehow endorsing the use of torture in the hunt for Osama bin Laden (Naomi Wolf ludicrously compared Bigelow to Leni Riefenstahl). Torture rears its ugly head again in Detroit, but this time in a context that leaves no room for misinterpretation. Revisiting a shocking “incident” that took place amid five days of rioting in the summer of 1967, Detroit is a provocative period piece made all the more alarming by its stark contemporary relevance. More than 40 people died during the so-called “Detroit rebellion”, most of them African Americans, many shot by the police or national guardsmen. In attempting to unpack “the anatomy of an uprising”, Bigelow focuses in on a harrowing tragedy that has become emblematic of the racial tensions still haunting the US.

Detroit opens with a contextualising history lesson, animating Jacob Lawrence’s vivid paintings of the “great migration” to recount the movement of African Americans from the rural south toward the industrialised north and midwest. Here, poverty-ridden urban ghettos offer a life where equality is “an illusion” and change is “inevitable”. 

Meanwhile, at the downtown Fox theatre, the disturbances rob rising stars the Dramatics of their moment in the spotlight, leaving singer Cleveland Larry Reed, played by Algee Smith, to perform a cappella to an empty auditorium – a spine-tingling moment. But it’s when Krauss and his uniformed henchmen descend upon an annex of the Algiers motel, where Reed and Fred Temple (Jacob Latimore) have sought safe haven, that Detroit shifts into something resembling a horror movie – a genre last explored by Bigelow in her vampire-western Near Dark. 

Paul Greengrass’s regular cinematographer Barry Ackroyd, who brought such urgent verisimilitude to Bigelow and Boal’s The Hurt Locker, once again lends a documentarian’s eye to the drama, using vintage lenses to capture multi-angle digital footage (largely shot around Boston), which interweaves seamlessly with archive material. Just as Point Break plunged its audience into breakneck chases and Strange Days toyed with virtual reality (a medium recently explored by Bigelow in the ivory-poachers documentary short The Protectors), so Detroit is an immersive experience which places the viewer at the heart of this unfolding chaos. It’s a sprawling, volatile melee of a movie, excellently edited by William Goldenberg and Harry Yoon, who jostle their way through a crowd of stories to focus in on one claustrophobic flashpoint.

Crucially, despite the efficiently evoked period setting (plaudits to production designer Jeremy Hindle) there’s nothing distant about Detroit. As a broad-canvas work that shifts from social realism to courtroom drama via crime thriller, musical fantasy and social chiller, it confirms Bigelow as a dextrous master of her craft. As a wake-up call to a nation, it is tense, tough and terrifyingly timely."
51,EG_Doc5_Stuck_Steerage.docx,"Stuck in Steerage for the Postapocalypse

In the mood for allegory? Have a look at Bong Joon-ho’s “Snowpiercer,” which proceeds from a fantastical premise rich with real-world relevance. After a human-engineered planetary catastrophe (trying to arrest the planet’s warming, we accidentally froze it solid), the remaining people are stuck on a train that never stops moving. A few thousand survivors live in railway cars, sorted into a rigid and ruthlessly enforced social order. In the back are huddled masses fed on gelatinous, insect-based black protein bars and kept in line by a combination of propaganda and brute force. Toward the front, the more fortunate enjoy access to schools, nightclubs, fresh food and the reassurance that they deserve everything they have. An unseen, quasi-mythical entrepreneur is in charge, and a group of rebels have decided to challenge his power and the extreme inequality he represents.

There are soldiers in riot gear, armed with clubs and guns, but for Mr. Bong evil is never anonymous. He gives it a grotesque, human face — or rather a series of faces, most memorably Tilda Swinton’s, almost unrecognizable in prosthetic teeth and oversize glasses. She serves as a kind of spokeswoman for Mr. Wilford (Ed Harris), the enigmatic engineer who is both dictator and deity in this postapocalyptic world. As the train moves in its long, winding route around the globe, teetering on the edge of both sustainability and plausibility, Curtis and his comrades undertake a long march toward the engine. They are joined by Minsu (the great shape-shifting South Korean actor Song Kang-ho), a security specialist, and his daughter, Yona (Ko Ah-sung), both addicted to an inhalant called Kronole.

Like most dystopian science fiction, “Snowpiercer” has a lot of explaining to do. The idea of a high-speed train chugging through glaciers has a children’s-book charm, and the original graphic novel has some stylistic kinship with Chris Van Allsburg’s “The Polar Express.” But Mr. Bong is interested above all in imagining how the whole thing might work, as a matter of technology and social organization. And so every episode of fighting or conspiring is accompanied by a dollop of exposition, some of it recalling the start of the journey (18 years before the action takes place), some surveying its present condition and some looking around for clues about whether or how it might end.

And though the movie is playfully postmodern in its pastiche of styles and its mingling of sincerity and self-consciousness, there is also something solidly old-fashioned about the way it tells its story. Long, crowded and ambitious almost to the point of hubris, it reminded me a little of “The Poseidon Adventure” and other 1970s-vintage action allegories full of great actors struggling to survive. That’s a compliment, by the way. Disaster has become a matter of routine at the movies (in more ways than one). Planetary destruction and human extinction happen a half-dozen times every summer. It’s rarely this refreshing, though."
52,CVN_Doc3_The_CIA_Agent.docx,"Osama bin Laden is dead, which everybody knows, and the principal facts leading up to that are also well-known. The decision to market ""Zero Dark Thirty"" as a thriller therefore takes a certain amount of courage, even given the fascination with this most zero and dark of deaths. (The title is spy-speak for ""half past midnight,"" the time of bin Laden's death.)

The film stars Jessica Chastain, the ubiquitous new star who now dominates the American acting landscape. She plays ""Maya,"" a lone wolf CIA agent who sticks to her conviction that bin Laden is not in a cave in Afghanistan, hunched over a kidney dialysis machine, but is likely living in relatively open sight.



Here is a disagreement between the time-honored methods of espionage and a quicker, more intuitive approach involving a hunch too good to be true.

The film's first two hours or so consist of a struggle between the Maya faction and the Maya non-believers, and the stakes are huge in the decision to pull the trigger. Consider the embarrassment to President Barack Obama and his advisers if they had turned out to be publicly, sensationally, embarrassingly wrong. 

The subtext deserves a movie of its own, about a disagreement between macho males who feast on torture and hard-boiled guts, and a woman who depends on more on her intelligence and imagination. 

As Maya, Chastain shows again how versatile an actress she is. Apart from Meryl Streep, who else has appeared in new movies with such a range and ability to convince? Much credit is due to former journalist Mark Boal, the Oscar-winning screenwriter of Bigelow's ""The Hurt Locker,"" who begins with facts and not a formula easily shaped into conventional forms of fiction.

The film's opening scenes are not great filmmaking. They're heavy on jargon and impenetrable calculation, murky and heavy on theory. The parts that everyone now wants to see involve the attack itself. Here the film uses the modern style of underlit Shaky-Cam, with dialogue hard to follow and rapid action in shadows and confusion. 

The raid on the compound cannot logically be well-lighted and staged, and the portrayal of bin Laden and the other occupants of his home cannot be based on our knowledge of his personality and motivation, because that's not how the film starts out. 

There isn't a whole lot of plot -- basically, just that Maya thinks she is right, and she is. The back story is that Bigelow has become a modern-day directorial heroine, which may be why this film is winning even more praise than her masterful Oscar-winner ""The Hurt Locker."" That was a film firmly founded on plot, character and actors whose personalities and motivations became well-known to the audience. 



In comparison, ""Zero Dark Thirty"" is a slam-bang action picture, depending on Maya's inspiration. One problem may be that Maya turns out to be correct, with a long, steady build-up depriving the climax of much of its impact and providing mostly irony. Sorry, but there you have it."
53,SD_Doc7_Creed.docx,"Hot damn! We have a winner. Director Ryan Coogler, 29, turbocharges the Rocky franchise in Creed. His focus: Adonis Johnson (a stellar Michael B. Jordan), the bastard son of late champ Apollo Creed (Carl Weathers), the father he never knew. The kid needs Rocky (Sylvester Stallone) to train him. Just enough plot for Jordan to strut his impressive stuff, and for a never-better Stallone to play the aging boxer with more feeling than I’ve seen from him since the original. The first Rocky, in 1976, took the Oscar for Best Picture, beating out All the President’s Men, Network and Taxi Driver, a fact that makes cinema buffs nuts to this day. Point taken. But there’s no denying the crowdpleasing impact of the first Rocky as Stallone the underdog beat the odds by forcing the studios to let him star as the boxer he created. Even though Stallone’s six sequels could never match his first time out, Rocky is movie history.



Creed is the first of the Rocky films that Stallone didn’t write. You’d expect resentment. After all, who is this Coogler kid to tell Stallone how Rocky should behave? Here’s the thing: Coogler says he used to watch the Rocky films with his father, making his version a love letter to the series not a correction. You can feel Coogler’s affection for the material in every frame. Hell, the story Coogler cooked up with co-writer Aaron Covington is a virtual template of the first film. Adonis — Donny to his buds — came up out of foster homes, a chip firmly ensconced on his shoulder. It’s Apollo’s widow (Phylicia Rashad), forgiving her husband’s infidelity, who saves the boy from the system and takes him into her lush Los Angeles home. But Donny stays a troublemaker, taking fights in Mexico to work out the rage inside. From the minute Donny decides his dad’s old friend Rocky is the only guy who can train him, he’s off to Philadelphia, where Rocky runs a restaurant named Adrian’s, after his late wife, the script practically writes itself.



The good news is that Coogler puts his own stamp on it. You can feel this fine indie talent stretching his wings in the mainstream. The first fight scene, gorgeously shot by the great Maryse Alberti, looks to be done in one long take and the effect is stunning. Even the romance Donny has with his own Adrian, R&B singer Bianca (a terrific Tessa Thompson), feels sexually frisky and freshly conceived.



Okay, Donny’s rush from nowhere to taking on the current champ, “Pretty” Ricky Conlan — played by real-life Brit boxer Tony “Bomber” Bellew — is the purest of fantasy. But who cares? Donny has Rocky in his corner. And Stallone grabs us from his first, “how you doin’?” The big fight, held at Liverpool’s Goodison Park, is as pow as you’d expect. The score by Ludwig Goransson has a righteous, right-now feel, only topped when Bill Conti’s iconic theme pops in at just the right moment."
